ID,Segment
TEST_05803,E
TEST_05804,E
TEST_05805,E
TEST_05806,E
TEST_05807,C
TEST_05808,E
TEST_05809,E
TEST_05810,E
TEST_05811,E
TEST_05812,D
TEST_05813,E
TEST_05814,C
TEST_05815,E
TEST_05816,C
TEST_05817,E
TEST_05818,D
TEST_05819,E
TEST_05820,E
TEST_05821,E
TEST_05822,E
TEST_05823,E
TEST_05824,E
TEST_05825,E
TEST_05826,D
TEST_05827,E
TEST_05828,E
TEST_05829,E
TEST_05830,E
TEST_05831,D
TEST_05832,E
TEST_05833,E
TEST_05834,E
TEST_05835,E
TEST_05836,E
TEST_05837,E
TEST_05838,E
TEST_05839,E
TEST_05840,E
TEST_05841,E
TEST_05842,E
TEST_05843,D
TEST_05844,E
TEST_05845,E
TEST_05846,E
TEST_05847,E
TEST_05848,E
TEST_05849,E
TEST_05850,E
TEST_05851,E
TEST_05852,E
TEST_05853,E
TEST_05854,D
TEST_05855,E
TEST_05856,E
TEST_05857,E
TEST_05858,E
TEST_05859,E
TEST_05860,E
TEST_05861,E
TEST_05862,E
TEST_05863,D
TEST_05864,D
TEST_05865,E
TEST_05866,C
TEST_05867,E
TEST_05868,D
TEST_05869,D
TEST_05870,E
TEST_05871,E
TEST_05872,E
TEST_05873,E
TEST_05874,E
TEST_05875,E
TEST_05876,E
TEST_05877,E
TEST_05878,E
TEST_05879,D
TEST_05880,E
TEST_05881,E
TEST_05882,E
TEST_05883,E
TEST_05884,E
TEST_05885,E
TEST_05886,E
TEST_05887,E
TEST_05888,E
TEST_05889,E
TEST_05890,D
TEST_05891,C
TEST_05892,E
TEST_05893,E
TEST_05894,E
TEST_05895,E
TEST_05896,E
TEST_05897,E
TEST_05898,E
TEST_05899,E
TEST_05900,E
TEST_05901,D
TEST_05902,E
TEST_05903,E
TEST_05904,E
TEST_05905,E
TEST_05906,E
TEST_05907,E
TEST_05908,D
TEST_05909,E
TEST_05910,E
TEST_05911,E
TEST_05912,E
TEST_05913,E
TEST_05914,E
TEST_05915,E
TEST_05916,D
TEST_05917,E
TEST_05918,E
TEST_05919,E
TEST_05920,E
TEST_05921,E
TEST_05922,D
TEST_05923,E
TEST_05924,D
TEST_05925,E
TEST_05926,E
TEST_05927,E
TEST_05928,E
TEST_05929,E
TEST_05930,D
TEST_05931,E
TEST_05932,D
TEST_05933,E
TEST_05934,E
TEST_05935,E
TEST_05936,E
TEST_05937,C
TEST_05938,E
TEST_05939,E
TEST_05940,E
TEST_05941,E
TEST_05942,E
TEST_05943,E
TEST_05944,D
TEST_05945,E
TEST_05946,E
TEST_05947,E
TEST_05948,E
TEST_05949,E
TEST_05950,C
TEST_05951,E
TEST_05952,E
TEST_05953,D
TEST_05954,E
TEST_05955,E
TEST_05956,E
TEST_05957,E
TEST_05958,E
TEST_05959,E
TEST_05960,E
TEST_05961,E
TEST_05962,E
TEST_05963,D
TEST_05964,C
TEST_05965,D
TEST_05966,E
TEST_05967,E
TEST_05968,E
TEST_05969,E
TEST_05970,E
TEST_05971,E
TEST_05972,D
TEST_05973,E
TEST_05974,D
TEST_05975,E
TEST_05976,E
TEST_05977,D
TEST_05978,E
TEST_05979,E
TEST_05980,E
TEST_05981,E
TEST_05982,E
TEST_05983,E
TEST_05984,C
TEST_05985,E
TEST_05986,E
TEST_05987,E
TEST_05988,E
TEST_05989,E
TEST_05990,D
TEST_05991,D
TEST_05992,D
TEST_05993,E
TEST_05994,D
TEST_05995,E
TEST_05996,E
TEST_05997,E
TEST_05998,E
TEST_05999,E
TEST_06000,E
TEST_06001,E
TEST_06002,D
TEST_06003,E
TEST_06004,E
TEST_06005,E
TEST_06006,C
TEST_06007,D
TEST_06008,E
TEST_06009,E
TEST_06010,D
TEST_06011,E
TEST_06012,E
TEST_06013,E
TEST_06014,E
TEST_06015,E
TEST_06016,E
TEST_06017,E
TEST_06018,E
TEST_06019,E
TEST_06020,E
TEST_06021,D
TEST_06022,E
TEST_06023,E
TEST_06024,E
TEST_06025,E
TEST_06026,E
TEST_06027,E
TEST_06028,E
TEST_06029,E
TEST_06030,E
TEST_06031,E
TEST_06032,E
TEST_06033,C
TEST_06034,E
TEST_06035,E
TEST_06036,E
TEST_06037,E
TEST_06038,E
TEST_06039,E
TEST_06040,E
TEST_06041,E
TEST_06042,E
TEST_06043,E
TEST_06044,E
TEST_06045,E
TEST_06046,E
TEST_06047,D
TEST_06048,D
TEST_06049,E
TEST_06050,E
TEST_06051,E
TEST_06052,E
TEST_06053,D
TEST_06054,D
TEST_06055,E
TEST_06056,D
TEST_06057,E
TEST_06058,E
TEST_06059,E
TEST_06060,D
TEST_06061,E
TEST_06062,C
TEST_06063,E
TEST_06064,E
TEST_06065,C
TEST_06066,E
TEST_06067,E
TEST_06068,E
TEST_06069,E
TEST_06070,E
TEST_06071,E
TEST_06072,E
TEST_06073,E
TEST_06074,E
TEST_06075,E
TEST_06076,D
TEST_06077,E
TEST_06078,E
TEST_06079,E
TEST_06080,E
TEST_06081,E
TEST_06082,E
TEST_06083,E
TEST_06084,E
TEST_06085,E
TEST_06086,E
TEST_06087,E
TEST_06088,E
TEST_06089,D
TEST_06090,E
TEST_06091,E
TEST_06092,E
TEST_06093,E
TEST_06094,E
TEST_06095,E
TEST_06096,D
TEST_06097,E
TEST_06098,E
TEST_06099,E
TEST_06100,E
TEST_06101,E
TEST_06102,E
TEST_06103,E
TEST_06104,E
TEST_06105,D
TEST_06106,E
TEST_06107,E
TEST_06108,D
TEST_06109,E
TEST_06110,E
TEST_06111,E
TEST_06112,E
TEST_06113,E
TEST_06114,E
TEST_06115,E
TEST_06116,D
TEST_06117,E
TEST_06118,E
TEST_06119,E
TEST_06120,E
TEST_06121,E
TEST_06122,E
TEST_06123,E
TEST_06124,E
TEST_06125,E
TEST_06126,E
TEST_06127,D
TEST_06128,E
TEST_06129,C
TEST_06130,E
TEST_06131,E
TEST_06132,E
TEST_06133,E
TEST_06134,D
TEST_06135,D
TEST_06136,E
TEST_06137,E
TEST_06138,E
TEST_06139,E
TEST_06140,E
TEST_06141,C
TEST_06142,E
TEST_06143,E
TEST_06144,E
TEST_06145,E
TEST_06146,E
TEST_06147,D
TEST_06148,E
TEST_06149,E
TEST_06150,E
TEST_06151,E
TEST_06152,E
TEST_06153,E
TEST_06154,E
TEST_06155,E
TEST_06156,E
TEST_06157,E
TEST_06158,E
TEST_06159,E
TEST_06160,E
TEST_06161,E
TEST_06162,E
TEST_06163,E
TEST_06164,E
TEST_06165,E
TEST_06166,E
TEST_06167,D
TEST_06168,E
TEST_06169,E
TEST_06170,E
TEST_06171,E
TEST_06172,E
TEST_06173,E
TEST_06174,E
TEST_06175,D
TEST_06176,E
TEST_06177,E
TEST_06178,E
TEST_06179,E
TEST_06180,E
TEST_06181,E
TEST_06182,E
TEST_06183,E
TEST_06184,E
TEST_06185,E
TEST_06186,E
TEST_06187,E
TEST_06188,E
TEST_06189,E
TEST_06190,E
TEST_06191,E
TEST_06192,E
TEST_06193,E
TEST_06194,E
TEST_06195,E
TEST_06196,E
TEST_06197,D
TEST_06198,E
TEST_06199,D
TEST_06200,E
TEST_06201,C
TEST_06202,E
TEST_06203,E
TEST_06204,E
TEST_06205,E
TEST_06206,E
TEST_06207,E
TEST_06208,E
TEST_06209,E
TEST_06210,E
TEST_06211,E
TEST_06212,E
TEST_06213,E
TEST_06214,E
TEST_06215,E
TEST_06216,E
TEST_06217,E
TEST_06218,E
TEST_06219,E
TEST_06220,E
TEST_06221,E
TEST_06222,E
TEST_06223,E
TEST_06224,E
TEST_06225,D
TEST_06226,E
TEST_06227,E
TEST_06228,E
TEST_06229,E
TEST_06230,E
TEST_06231,E
TEST_06232,E
TEST_06233,E
TEST_06234,C
TEST_06235,E
TEST_06236,E
TEST_06237,E
TEST_06238,E
TEST_06239,E
TEST_06240,E
TEST_06241,E
TEST_06242,E
TEST_06243,E
TEST_06244,E
TEST_06245,E
TEST_06246,D
TEST_06247,E
TEST_06248,E
TEST_06249,E
TEST_06250,E
TEST_06251,E
TEST_06252,D
TEST_06253,E
TEST_06254,E
TEST_06255,E
TEST_06256,E
TEST_06257,E
TEST_06258,E
TEST_06259,D
TEST_06260,E
TEST_06261,E
TEST_06262,E
TEST_06263,E
TEST_06264,E
TEST_06265,E
TEST_06266,E
TEST_06267,C
TEST_06268,E
TEST_06269,E
TEST_06270,E
TEST_06271,E
TEST_06272,E
TEST_06273,E
TEST_06274,E
TEST_06275,D
TEST_06276,E
TEST_06277,E
TEST_06278,D
TEST_06279,E
TEST_06280,E
TEST_06281,E
TEST_06282,E
TEST_06283,E
TEST_06284,E
TEST_06285,E
TEST_06286,E
TEST_06287,E
TEST_06288,E
TEST_06289,E
TEST_06290,E
TEST_06291,E
TEST_06292,E
TEST_06293,E
TEST_06294,D
TEST_06295,D
TEST_06296,D
TEST_06297,E
TEST_06298,E
TEST_06299,E
TEST_06300,E
TEST_06301,D
TEST_06302,E
TEST_06303,E
TEST_06304,D
TEST_06305,E
TEST_06306,E
TEST_06307,E
TEST_06308,E
TEST_06309,E
TEST_06310,E
TEST_06311,D
TEST_06312,E
TEST_06313,D
TEST_06314,E
TEST_06315,E
TEST_06316,E
TEST_06317,D
TEST_06318,E
TEST_06319,E
TEST_06320,E
TEST_06321,E
TEST_06322,E
TEST_06323,E
TEST_06324,E
TEST_06325,E
TEST_06326,E
TEST_06327,E
TEST_06328,E
TEST_06329,C
TEST_06330,E
TEST_06331,E
TEST_06332,E
TEST_06333,E
TEST_06334,D
TEST_06335,E
TEST_06336,E
TEST_06337,E
TEST_06338,E
TEST_06339,D
TEST_06340,E
TEST_06341,E
TEST_06342,E
TEST_06343,E
TEST_06344,E
TEST_06345,E
TEST_06346,E
TEST_06347,E
TEST_06348,E
TEST_06349,E
TEST_06350,E
TEST_06351,E
TEST_06352,E
TEST_06353,E
TEST_06354,E
TEST_06355,E
TEST_06356,E
TEST_06357,E
TEST_06358,E
TEST_06359,E
TEST_06360,E
TEST_06361,E
TEST_06362,E
TEST_06363,E
TEST_06364,E
TEST_06365,C
TEST_06366,E
TEST_06367,D
TEST_06368,E
TEST_06369,E
TEST_06370,D
TEST_06371,E
TEST_06372,E
TEST_06373,E
TEST_06374,E
TEST_06375,E
TEST_06376,E
TEST_06377,E
TEST_06378,E
TEST_06379,D
TEST_06380,E
TEST_06381,E
TEST_06382,E
TEST_06383,E
TEST_06384,D
TEST_06385,E
TEST_06386,E
TEST_06387,E
TEST_06388,E
TEST_06389,E
TEST_06390,E
TEST_06391,E
TEST_06392,E
TEST_06393,E
TEST_06394,E
TEST_06395,E
TEST_06396,D
TEST_06397,E
TEST_06398,E
TEST_06399,D
TEST_06400,D
TEST_06401,E
TEST_06402,E
TEST_06403,E
TEST_06404,C
TEST_06405,E
TEST_06406,C
TEST_06407,D
TEST_06408,E
TEST_06409,E
TEST_06410,E
TEST_06411,E
TEST_06412,E
TEST_06413,E
TEST_06414,E
TEST_06415,E
TEST_06416,E
TEST_06417,C
TEST_06418,E
TEST_06419,E
TEST_06420,E
TEST_06421,E
TEST_06422,E
TEST_06423,E
TEST_06424,E
TEST_06425,C
TEST_06426,E
TEST_06427,E
TEST_06428,E
TEST_06429,E
TEST_06430,D
TEST_06431,E
TEST_06432,E
TEST_06433,C
TEST_06434,E
TEST_06435,D
TEST_06436,E
TEST_06437,E
TEST_06438,E
TEST_06439,E
TEST_06440,E
TEST_06441,E
TEST_06442,E
TEST_06443,D
TEST_06444,E
TEST_06445,E
TEST_06446,E
TEST_06447,E
TEST_06448,E
TEST_06449,E
TEST_06450,E
TEST_06451,E
TEST_06452,E
TEST_06453,E
TEST_06454,E
TEST_06455,E
TEST_06456,C
TEST_06457,E
TEST_06458,E
TEST_06459,E
TEST_06460,E
TEST_06461,E
TEST_06462,E
TEST_06463,E
TEST_06464,E
TEST_06465,E
TEST_06466,E
TEST_06467,E
TEST_06468,E
TEST_06469,E
TEST_06470,E
TEST_06471,E
TEST_06472,E
TEST_06473,E
TEST_06474,E
TEST_06475,E
TEST_06476,E
TEST_06477,E
TEST_06478,E
TEST_06479,E
TEST_06480,E
TEST_06481,E
TEST_06482,E
TEST_06483,D
TEST_06484,E
TEST_06485,E
TEST_06486,E
TEST_06487,E
TEST_06488,D
TEST_06489,D
TEST_06490,E
TEST_06491,E
TEST_06492,E
TEST_06493,D
TEST_06494,E
TEST_06495,E
TEST_06496,C
TEST_06497,E
TEST_06498,E
TEST_06499,E
TEST_06500,E
TEST_06501,E
TEST_06502,D
TEST_06503,E
TEST_06504,E
TEST_06505,E
TEST_06506,E
TEST_06507,D
TEST_06508,E
TEST_06509,E
TEST_06510,E
TEST_06511,E
TEST_06512,E
TEST_06513,E
TEST_06514,E
TEST_06515,E
TEST_06516,E
TEST_06517,E
TEST_06518,E
TEST_06519,C
TEST_06520,E
TEST_06521,E
TEST_06522,E
TEST_06523,E
TEST_06524,E
TEST_06525,E
TEST_06526,E
TEST_06527,E
TEST_06528,E
TEST_06529,E
TEST_06530,E
TEST_06531,E
TEST_06532,E
TEST_06533,E
TEST_06534,E
TEST_06535,D
TEST_06536,C
TEST_06537,D
TEST_06538,E
TEST_06539,E
TEST_06540,D
TEST_06541,E
TEST_06542,D
TEST_06543,D
TEST_06544,D
TEST_06545,E
TEST_06546,D
TEST_06547,E
TEST_06548,E
TEST_06549,E
TEST_06550,E
TEST_06551,E
TEST_06552,E
TEST_06553,E
TEST_06554,E
TEST_06555,E
TEST_06556,E
TEST_06557,E
TEST_06558,E
TEST_06559,E
TEST_06560,C
TEST_06561,E
TEST_06562,E
TEST_06563,E
TEST_06564,E
TEST_06565,E
TEST_06566,E
TEST_06567,C
TEST_06568,D
TEST_06569,E
TEST_06570,E
TEST_06571,E
TEST_06572,E
TEST_06573,E
TEST_06574,D
TEST_06575,E
TEST_06576,E
TEST_06577,E
TEST_06578,E
TEST_06579,E
TEST_06580,E
TEST_06581,E
TEST_06582,E
TEST_06583,E
TEST_06584,E
TEST_06585,C
TEST_06586,E
TEST_06587,E
TEST_06588,E
TEST_06589,E
TEST_06590,D
TEST_06591,E
TEST_06592,C
TEST_06593,E
TEST_06594,E
TEST_06595,E
TEST_06596,E
TEST_06597,E
TEST_06598,D
TEST_06599,E
TEST_06600,E
TEST_06601,E
TEST_06602,E
TEST_06603,E
TEST_06604,E
TEST_06605,E
TEST_06606,E
TEST_06607,E
TEST_06608,E
TEST_06609,D
TEST_06610,E
TEST_06611,E
TEST_06612,E
TEST_06613,E
TEST_06614,E
TEST_06615,E
TEST_06616,E
TEST_06617,E
TEST_06618,E
TEST_06619,E
TEST_06620,E
TEST_06621,E
TEST_06622,E
TEST_06623,E
TEST_06624,E
TEST_06625,E
TEST_06626,E
TEST_06627,C
TEST_06628,E
TEST_06629,E
TEST_06630,E
TEST_06631,E
TEST_06632,E
TEST_06633,E
TEST_06634,E
TEST_06635,C
TEST_06636,E
TEST_06637,E
TEST_06638,E
TEST_06639,E
TEST_06640,E
TEST_06641,E
TEST_06642,D
TEST_06643,E
TEST_06644,E
TEST_06645,E
TEST_06646,E
TEST_06647,E
TEST_06648,E
TEST_06649,E
TEST_06650,E
TEST_06651,E
TEST_06652,E
TEST_06653,E
TEST_06654,E
TEST_06655,D
TEST_06656,D
TEST_06657,E
TEST_06658,E
TEST_06659,E
TEST_06660,C
TEST_06661,D
TEST_06662,E
TEST_06663,E
TEST_06664,E
TEST_06665,E
TEST_06666,E
TEST_06667,E
TEST_06668,E
TEST_06669,E
TEST_06670,E
TEST_06671,E
TEST_06672,E
TEST_06673,E
TEST_06674,E
TEST_06675,E
TEST_06676,E
TEST_06677,E
TEST_06678,E
TEST_06679,E
TEST_06680,E
TEST_06681,E
TEST_06682,E
TEST_06683,E
TEST_06684,E
TEST_06685,C
TEST_06686,E
TEST_06687,E
TEST_06688,E
TEST_06689,D
TEST_06690,E
TEST_06691,E
TEST_06692,E
TEST_06693,E
TEST_06694,E
TEST_06695,E
TEST_06696,E
TEST_06697,E
TEST_06698,E
TEST_06699,D
TEST_06700,E
TEST_06701,D
TEST_06702,E
TEST_06703,E
TEST_06704,E
TEST_06705,E
TEST_06706,E
TEST_06707,E
TEST_06708,E
TEST_06709,E
TEST_06710,E
TEST_06711,E
TEST_06712,E
TEST_06713,D
TEST_06714,E
TEST_06715,E
TEST_06716,E
TEST_06717,E
TEST_06718,E
TEST_06719,E
TEST_06720,E
TEST_06721,E
TEST_06722,E
TEST_06723,E
TEST_06724,E
TEST_06725,E
TEST_06726,E
TEST_06727,D
TEST_06728,E
TEST_06729,E
TEST_06730,E
TEST_06731,E
TEST_06732,D
TEST_06733,E
TEST_06734,C
TEST_06735,D
TEST_06736,E
TEST_06737,E
TEST_06738,E
TEST_06739,E
TEST_06740,E
TEST_06741,E
TEST_06742,E
TEST_06743,E
TEST_06744,E
TEST_06745,E
TEST_06746,D
TEST_06747,E
TEST_06748,E
TEST_06749,E
TEST_06750,D
TEST_06751,E
TEST_06752,D
TEST_06753,E
TEST_06754,E
TEST_06755,D
TEST_06756,E
TEST_06757,E
TEST_06758,E
TEST_06759,E
TEST_06760,E
TEST_06761,E
TEST_06762,E
TEST_06763,E
TEST_06764,D
TEST_06765,E
TEST_06766,E
TEST_06767,E
TEST_06768,E
TEST_06769,D
TEST_06770,E
TEST_06771,E
TEST_06772,E
TEST_06773,D
TEST_06774,E
TEST_06775,E
TEST_06776,E
TEST_06777,E
TEST_06778,E
TEST_06779,E
TEST_06780,E
TEST_06781,E
TEST_06782,E
TEST_06783,E
TEST_06784,E
TEST_06785,E
TEST_06786,C
TEST_06787,E
TEST_06788,D
TEST_06789,E
TEST_06790,E
TEST_06791,E
TEST_06792,E
TEST_06793,E
TEST_06794,E
TEST_06795,E
TEST_06796,C
TEST_06797,E
TEST_06798,E
TEST_06799,E
TEST_06800,E
TEST_06801,E
TEST_06802,E
TEST_06803,E
TEST_06804,E
TEST_06805,E
TEST_06806,E
TEST_06807,E
TEST_06808,E
TEST_06809,E
TEST_06810,E
TEST_06811,D
TEST_06812,D
TEST_06813,E
TEST_06814,C
TEST_06815,E
TEST_06816,E
TEST_06817,E
TEST_06818,E
TEST_06819,E
TEST_06820,E
TEST_06821,E
TEST_06822,E
TEST_06823,E
TEST_06824,E
TEST_06825,E
TEST_06826,E
TEST_06827,C
TEST_06828,E
TEST_06829,E
TEST_06830,E
TEST_06831,E
TEST_06832,E
TEST_06833,E
TEST_06834,E
TEST_06835,E
TEST_06836,E
TEST_06837,C
TEST_06838,C
TEST_06839,C
TEST_06840,E
TEST_06841,E
TEST_06842,E
TEST_06843,E
TEST_06844,E
TEST_06845,E
TEST_06846,E
TEST_06847,E
TEST_06848,D
TEST_06849,E
TEST_06850,E
TEST_06851,E
TEST_06852,E
TEST_06853,E
TEST_06854,E
TEST_06855,E
TEST_06856,D
TEST_06857,E
TEST_06858,E
TEST_06859,E
TEST_06860,E
TEST_06861,E
TEST_06862,E
TEST_06863,E
TEST_06864,E
TEST_06865,E
TEST_06866,E
TEST_06867,E
TEST_06868,E
TEST_06869,E
TEST_06870,E
TEST_06871,E
TEST_06872,E
TEST_06873,E
TEST_06874,E
TEST_06875,E
TEST_06876,E
TEST_06877,E
TEST_06878,D
TEST_06879,E
TEST_06880,E
TEST_06881,E
TEST_06882,E
TEST_06883,E
TEST_06884,E
TEST_06885,E
TEST_06886,D
TEST_06887,E
TEST_06888,E
TEST_06889,E
TEST_06890,E
TEST_06891,E
TEST_06892,E
TEST_06893,E
TEST_06894,E
TEST_06895,E
TEST_06896,E
TEST_06897,D
TEST_06898,E
TEST_06899,E
TEST_06900,D
TEST_06901,E
TEST_06902,E
TEST_06903,E
TEST_06904,E
TEST_06905,E
TEST_06906,E
TEST_06907,E
TEST_06908,E
TEST_06909,E
TEST_06910,E
TEST_06911,E
TEST_06912,E
TEST_06913,E
TEST_06914,E
TEST_06915,E
TEST_06916,E
TEST_06917,E
TEST_06918,E
TEST_06919,E
TEST_06920,E
TEST_06921,E
TEST_06922,E
TEST_06923,E
TEST_06924,E
TEST_06925,E
TEST_06926,E
TEST_06927,E
TEST_06928,E
TEST_06929,E
TEST_06930,E
TEST_06931,C
TEST_06932,E
TEST_06933,E
TEST_06934,D
TEST_06935,E
TEST_06936,D
TEST_06937,D
TEST_06938,E
TEST_06939,E
TEST_06940,E
TEST_06941,E
TEST_06942,E
TEST_06943,E
TEST_06944,E
TEST_06945,E
TEST_06946,E
TEST_06947,E
TEST_06948,E
TEST_06949,E
TEST_06950,E
TEST_06951,E
TEST_06952,E
TEST_06953,E
TEST_06954,E
TEST_06955,E
TEST_06956,E
TEST_06957,D
TEST_06958,E
TEST_06959,E
TEST_06960,E
TEST_06961,E
TEST_06962,D
TEST_06963,E
TEST_06964,E
TEST_06965,C
TEST_06966,E
TEST_06967,D
TEST_06968,E
TEST_06969,E
TEST_06970,E
TEST_06971,E
TEST_06972,E
TEST_06973,E
TEST_06974,E
TEST_06975,E
TEST_06976,E
TEST_06977,E
TEST_06978,D
TEST_06979,E
TEST_06980,D
TEST_06981,D
TEST_06982,E
TEST_06983,E
TEST_06984,E
TEST_06985,D
TEST_06986,D
TEST_06987,E
TEST_06988,E
TEST_06989,E
TEST_06990,E
TEST_06991,E
TEST_06992,D
TEST_06993,E
TEST_06994,E
TEST_06995,E
TEST_06996,E
TEST_06997,D
TEST_06998,E
TEST_06999,E
TEST_07000,C
TEST_07001,E
TEST_07002,E
TEST_07003,C
TEST_07004,E
TEST_07005,E
TEST_07006,E
TEST_07007,E
TEST_07008,D
TEST_07009,E
TEST_07010,E
TEST_07011,E
TEST_07012,E
TEST_07013,E
TEST_07014,D
TEST_07015,E
TEST_07016,E
TEST_07017,E
TEST_07018,E
TEST_07019,D
TEST_07020,E
TEST_07021,E
TEST_07022,E
TEST_07023,E
TEST_07024,D
TEST_07025,C
TEST_07026,E
TEST_07027,E
TEST_07028,E
TEST_07029,D
TEST_07030,E
TEST_07031,E
TEST_07032,E
TEST_07033,E
TEST_07034,E
TEST_07035,E
TEST_07036,E
TEST_07037,D
TEST_07038,E
TEST_07039,E
TEST_07040,E
TEST_07041,D
TEST_07042,E
TEST_07043,E
TEST_07044,E
TEST_07045,C
TEST_07046,C
TEST_07047,E
TEST_07048,E
TEST_07049,D
TEST_07050,C
TEST_07051,E
TEST_07052,E
TEST_07053,E
TEST_07054,E
TEST_07055,E
TEST_07056,E
TEST_07057,E
TEST_07058,E
TEST_07059,E
TEST_07060,E
TEST_07061,C
TEST_07062,E
TEST_07063,D
TEST_07064,E
TEST_07065,E
TEST_07066,C
TEST_07067,C
TEST_07068,D
TEST_07069,E
TEST_07070,D
TEST_07071,E
TEST_07072,E
TEST_07073,E
TEST_07074,E
TEST_07075,D
TEST_07076,E
TEST_07077,E
TEST_07078,E
TEST_07079,E
TEST_07080,E
TEST_07081,E
TEST_07082,E
TEST_07083,E
TEST_07084,E
TEST_07085,E
TEST_07086,E
TEST_07087,E
TEST_07088,E
TEST_07089,E
TEST_07090,E
TEST_07091,E
TEST_07092,D
TEST_07093,D
TEST_07094,E
TEST_07095,E
TEST_07096,D
TEST_07097,E
TEST_07098,E
TEST_07099,E
TEST_07100,D
TEST_07101,E
TEST_07102,E
TEST_07103,E
TEST_07104,D
TEST_07105,E
TEST_07106,E
TEST_07107,E
TEST_07108,E
TEST_07109,E
TEST_07110,E
TEST_07111,E
TEST_07112,E
TEST_07113,E
TEST_07114,D
TEST_07115,E
TEST_07116,E
TEST_07117,E
TEST_07118,E
TEST_07119,E
TEST_07120,E
TEST_07121,E
TEST_07122,E
TEST_07123,E
TEST_07124,E
TEST_07125,E
TEST_07126,E
TEST_07127,E
TEST_07128,D
TEST_07129,E
TEST_07130,E
TEST_07131,E
TEST_07132,D
TEST_07133,E
TEST_07134,E
TEST_07135,E
TEST_07136,E
TEST_07137,E
TEST_07138,E
TEST_07139,D
TEST_07140,E
TEST_07141,E
TEST_07142,E
TEST_07143,E
TEST_07144,E
TEST_07145,E
TEST_07146,E
TEST_07147,E
TEST_07148,E
TEST_07149,E
TEST_07150,E
TEST_07151,C
TEST_07152,E
TEST_07153,E
TEST_07154,E
TEST_07155,D
TEST_07156,C
TEST_07157,E
TEST_07158,E
TEST_07159,E
TEST_07160,E
TEST_07161,E
TEST_07162,D
TEST_07163,E
TEST_07164,C
TEST_07165,E
TEST_07166,E
TEST_07167,E
TEST_07168,E
TEST_07169,E
TEST_07170,E
TEST_07171,D
TEST_07172,E
TEST_07173,E
TEST_07174,E
TEST_07175,E
TEST_07176,E
TEST_07177,E
TEST_07178,E
TEST_07179,E
TEST_07180,D
TEST_07181,E
TEST_07182,E
TEST_07183,E
TEST_07184,E
TEST_07185,E
TEST_07186,E
TEST_07187,E
TEST_07188,E
TEST_07189,E
TEST_07190,D
TEST_07191,E
TEST_07192,E
TEST_07193,E
TEST_07194,E
TEST_07195,E
TEST_07196,E
TEST_07197,E
TEST_07198,D
TEST_07199,E
TEST_07200,E
TEST_07201,E
TEST_07202,E
TEST_07203,E
TEST_07204,E
TEST_07205,E
TEST_07206,E
TEST_07207,E
TEST_07208,E
TEST_07209,D
TEST_07210,E
TEST_07211,D
TEST_07212,D
TEST_07213,E
TEST_07214,E
TEST_07215,E
TEST_07216,E
TEST_07217,E
TEST_07218,E
TEST_07219,E
TEST_07220,E
TEST_07221,C
TEST_07222,E
TEST_07223,E
TEST_07224,E
TEST_07225,E
TEST_07226,E
TEST_07227,E
TEST_07228,E
TEST_07229,E
TEST_07230,E
TEST_07231,E
TEST_07232,C
TEST_07233,E
TEST_07234,E
TEST_07235,E
TEST_07236,E
TEST_07237,E
TEST_07238,E
TEST_07239,E
TEST_07240,E
TEST_07241,E
TEST_07242,E
TEST_07243,E
TEST_07244,D
TEST_07245,E
TEST_07246,E
TEST_07247,C
TEST_07248,E
TEST_07249,C
TEST_07250,E
TEST_07251,E
TEST_07252,E
TEST_07253,E
TEST_07254,E
TEST_07255,E
TEST_07256,E
TEST_07257,E
TEST_07258,E
TEST_07259,D
TEST_07260,E
TEST_07261,E
TEST_07262,E
TEST_07263,E
TEST_07264,E
TEST_07265,E
TEST_07266,E
TEST_07267,E
TEST_07268,E
TEST_07269,E
TEST_07270,E
TEST_07271,E
TEST_07272,D
TEST_07273,E
TEST_07274,E
TEST_07275,E
TEST_07276,E
TEST_07277,E
TEST_07278,E
TEST_07279,E
TEST_07280,E
TEST_07281,E
TEST_07282,E
TEST_07283,E
TEST_07284,E
TEST_07285,D
TEST_07286,E
TEST_07287,E
TEST_07288,E
TEST_07289,E
TEST_07290,E
TEST_07291,E
TEST_07292,D
TEST_07293,E
TEST_07294,E
TEST_07295,E
TEST_07296,E
TEST_07297,E
TEST_07298,E
TEST_07299,D
TEST_07300,E
TEST_07301,E
TEST_07302,E
TEST_07303,E
TEST_07304,E
TEST_07305,E
TEST_07306,E
TEST_07307,E
TEST_07308,E
TEST_07309,D
TEST_07310,E
TEST_07311,E
TEST_07312,E
TEST_07313,D
TEST_07314,E
TEST_07315,E
TEST_07316,E
TEST_07317,E
TEST_07318,E
TEST_07319,E
TEST_07320,E
TEST_07321,E
TEST_07322,E
TEST_07323,E
TEST_07324,D
TEST_07325,C
TEST_07326,D
TEST_07327,E
TEST_07328,C
TEST_07329,D
TEST_07330,D
TEST_07331,E
TEST_07332,E
TEST_07333,E
TEST_07334,E
TEST_07335,E
TEST_07336,E
TEST_07337,E
TEST_07338,E
TEST_07339,E
TEST_07340,E
TEST_07341,E
TEST_07342,C
TEST_07343,E
TEST_07344,E
TEST_07345,E
TEST_07346,E
TEST_07347,D
TEST_07348,E
TEST_07349,E
TEST_07350,E
TEST_07351,E
TEST_07352,C
TEST_07353,E
TEST_07354,E
TEST_07355,E
TEST_07356,E
